id_voto,id_proyecto,proyecto,dependencia,comuna_id,comuna,perfil_territorial,canal,dispositivo,latencia_ms,estado,timestamp_voto
V-0006607,PP-517,Cuidado adulto mayor,Inclusion Social,11,Laureles-Estadio,centro_sur,kiosko,terminal,1888,INVALIDO,2026-04-15T16:28:35
V-0004089,PP-422,Escuelas deportivas,INDER,14,El Poblado,sur,movil,ios,422,VALIDO,2026-04-15T13:58:57
V-0001968,PP-422,Escuelas deportivas,INDER,1,Popular,ladera_norte,punto_fisico,terminal,847,VALIDO,2026-04-15T11:15:33
V-0005883,PP-704,Mejoramiento de parques,Infraestructura,1,Popular,ladera_norte,kiosko,terminal,1487,VALIDO,2026-04-15T12:48:40
V-0006949,PP-633,Aulas digitales,Educacion,14,El Poblado,sur,movil,android,596,VALIDO,2026-04-15T13:51:29
V-0004366,PP-101,Bibliotecas barriales,Cultura,12,La America,centro_sur,movil,ios,3306,VALIDO,2026-04-15T12:09:58
V-0000424,PP-101,Bibliotecas barriales,Cultura,13,San Javier,ladera_occidente,kiosko,terminal,1861,REVISION,2026-04-15T16:12:17
V-0006517,PP-517,Cuidado adulto mayor,Inclusion Social,16,Belen,sur,movil,android,268,VALIDO,2026-04-15T14:13:31
V-0001905,PP-205,Huertas urbanas,Medio Ambiente,7,Robledo,ladera_noroccidente,kiosko,terminal,1694,VALIDO,2026-04-15T13:01:43
V-0006825,PP-422,Escuelas deportivas,INDER,10,La Candelaria,centro,web,desktop,197,VALIDO,2026-04-15T10:10:54
V-0003918,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,punto_fisico,terminal,1235,VALIDO,2026-04-15T11:27:48
V-0003619,PP-633,Aulas digitales,Educacion,2,Santa Cruz,ladera_norte,web,desktop,305,VALIDO,2026-04-15T09:56:14
V-0000840,PP-422,Escuelas deportivas,INDER,8,Villa Hermosa,ladera_oriente,movil,android,471,VALIDO,2026-04-15T12:45:05
V-0004611,PP-422,Escuelas deportivas,INDER,9,Buenos Aires,ladera_oriente,kiosko,terminal,1439,VALIDO,2026-04-15T15:03:45
V-0000142,PP-422,Escuelas deportivas,INDER,11,Laureles-Estadio,centro_sur,web,desktop,320,VALIDO,2026-04-15T09:12:11
V-0006211,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1341,VALIDO,2026-04-15T11:16:20
V-0001378,PP-704,Mejoramiento de parques,Infraestructura,14,El Poblado,sur,web,tablet,357,VALIDO,2026-04-15T09:25:28
V-0003675,PP-101,Bibliotecas barriales,Cultura,13,San Javier,ladera_occidente,movil,ios,222,VALIDO,2026-04-15T11:07:46
V-0005846,PP-318,Ciclorutas seguras,Movilidad,7,Robledo,ladera_noroccidente,movil,android,801,VALIDO,2026-04-15T11:49:05
V-0007372,PP-318,Ciclorutas seguras,Movilidad,1,Popular,ladera_norte,movil,android,358,VALIDO,2026-04-15T13:27:41
V-0003809,PP-633,Aulas digitales,Educacion,6,Doce de Octubre,ladera_noroccidente,kiosko,terminal,1797,INVALIDO,2026-04-15T15:47:26
V-0001139,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,web,tablet,2628,VALIDO,2026-04-15T14:42:54
V-0002258,PP-101,Bibliotecas barriales,Cultura,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1493,VALIDO,2026-04-15T10:32:41
V-0001788,PP-633,Aulas digitales,Educacion,12,La America,centro_sur,web,desktop,420,VALIDO,2026-04-15T14:23:02
V-0003939,PP-633,Aulas digitales,Educacion,15,Guayabal,sur,movil,android,196,VALIDO,2026-04-15T09:27:04
V-0004862,PP-517,Cuidado adulto mayor,Inclusion Social,1,Popular,ladera_norte,punto_fisico,terminal,1492,REVISION,2026-04-15T16:39:49
V-0000460,PP-318,Ciclorutas seguras,Movilidad,16,Belen,sur,movil,android,218,VALIDO,2026-04-15T11:43:19
V-0006878,PP-517,Cuidado adulto mayor,Inclusion Social,10,La Candelaria,centro,web,tablet,90,VALIDO,2026-04-15T15:23:06
V-0000949,PP-205,Huertas urbanas,Medio Ambiente,16,Belen,sur,movil,android,764,VALIDO,2026-04-15T12:55:26
V-0003701,PP-205,Huertas urbanas,Medio Ambiente,1,Popular,ladera_norte,movil,android,301,VALIDO,2026-04-15T16:44:32
V-0001337,PP-101,Bibliotecas barriales,Cultura,70,Altavista,rural,web,desktop,128,VALIDO,2026-04-15T14:14:19
V-0005988,PP-704,Mejoramiento de parques,Infraestructura,7,Robledo,ladera_noroccidente,web,tablet,661,VALIDO,2026-04-15T11:47:04
V-0001603,PP-101,Bibliotecas barriales,Cultura,50,San Sebastian de Palmitas,rural,movil,android,439,VALIDO,2026-04-15T09:31:40
V-0002239,PP-422,Escuelas deportivas,INDER,60,San Cristobal,rural,kiosko,terminal,1564,VALIDO,2026-04-15T15:48:35
V-0000640,PP-517,Cuidado adulto mayor,Inclusion Social,70,Altavista,rural,punto_fisico,terminal,1425,VALIDO,2026-04-15T14:20:15
V-0007264,PP-318,Ciclorutas seguras,Movilidad,6,Doce de Octubre,ladera_noroccidente,movil,android,575,VALIDO,2026-04-15T16:21:31
V-0003831,PP-633,Aulas digitales,Educacion,16,Belen,sur,movil,android,458,VALIDO,2026-04-15T13:04:44
V-0006233,PP-101,Bibliotecas barriales,Cultura,6,Doce de Octubre,ladera_noroccidente,movil,android,534,VALIDO,2026-04-15T09:49:38
V-0005187,PP-205,Huertas urbanas,Medio Ambiente,10,La Candelaria,centro,movil,android,458,VALIDO,2026-04-15T13:44:25
V-0006727,PP-704,Mejoramiento de parques,Infraestructura,9,Buenos Aires,ladera_oriente,movil,android,544,VALIDO,2026-04-15T13:25:44
V-0001071,PP-318,Ciclorutas seguras,Movilidad,1,Popular,ladera_norte,punto_fisico,terminal,1273,VALIDO,2026-04-15T12:31:42
V-0000156,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,movil,android,466,VALIDO,2026-04-15T12:32:52
V-0002296,PP-101,Bibliotecas barriales,Cultura,6,Doce de Octubre,ladera_noroccidente,kiosko,terminal,1584,REVISION,2026-04-15T09:18:30
V-0004783,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1371,INVALIDO,2026-04-15T12:59:43
V-0001090,PP-101,Bibliotecas barriales,Cultura,10,La Candelaria,centro,movil,android,587,VALIDO,2026-04-15T14:56:45
V-0002941,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,web,desktop,315,VALIDO,2026-04-15T14:15:14
V-0006362,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,web,tablet,342,VALIDO,2026-04-15T15:33:01
V-0004385,PP-517,Cuidado adulto mayor,Inclusion Social,1,Popular,ladera_norte,punto_fisico,terminal,1675,VALIDO,2026-04-15T09:14:50
V-0000931,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,web,desktop,248,VALIDO,2026-04-15T15:31:58
V-0002910,PP-318,Ciclorutas seguras,Movilidad,10,La Candelaria,centro,web,desktop,347,VALIDO,2026-04-15T10:47:27
V-0004828,PP-517,Cuidado adulto mayor,Inclusion Social,8,Villa Hermosa,ladera_oriente,web,desktop,620,VALIDO,2026-04-15T11:06:14
V-0006902,PP-318,Ciclorutas seguras,Movilidad,6,Doce de Octubre,ladera_noroccidente,movil,android,2670,VALIDO,2026-04-15T14:28:49
V-0003248,PP-422,Escuelas deportivas,INDER,12,La America,centro_sur,web,tablet,447,VALIDO,2026-04-15T16:36:12
V-0006833,PP-101,Bibliotecas barriales,Cultura,15,Guayabal,sur,web,desktop,168,VALIDO,2026-04-15T09:52:00
V-0005577,PP-205,Huertas urbanas,Medio Ambiente,14,El Poblado,sur,movil,android,334,VALIDO,2026-04-15T10:51:15
V-0005506,PP-318,Ciclorutas seguras,Movilidad,1,Popular,ladera_norte,punto_fisico,terminal,1345,VALIDO,2026-04-15T14:44:53
V-0006664,PP-101,Bibliotecas barriales,Cultura,6,Doce de Octubre,ladera_noroccidente,punto_fisico,terminal,1408,VALIDO,2026-04-15T09:40:36
V-0006497,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,web,desktop,611,VALIDO,2026-04-15T14:31:51
V-0007010,PP-422,Escuelas deportivas,INDER,9,Buenos Aires,ladera_oriente,kiosko,terminal,1636,VALIDO,2026-04-15T10:28:41
V-0001699,PP-633,Aulas digitales,Educacion,11,Laureles-Estadio,centro_sur,web,desktop,282,VALIDO,2026-04-15T09:53:17
V-0007078,PP-633,Aulas digitales,Educacion,14,El Poblado,sur,movil,android,636,VALIDO,2026-04-15T10:09:15
V-0007480,PP-517,Cuidado adulto mayor,Inclusion Social,5,Castilla,valle,movil,android,917,VALIDO,2026-04-15T15:38:49
V-0005075,PP-633,Aulas digitales,Educacion,15,Guayabal,sur,movil,ios,600,VALIDO,2026-04-15T15:55:13
V-0003832,PP-101,Bibliotecas barriales,Cultura,5,Castilla,valle,movil,android,843,VALIDO,2026-04-15T12:37:24
V-0006855,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,web,desktop,298,VALIDO,2026-04-15T15:25:14
V-0006845,PP-101,Bibliotecas barriales,Cultura,15,Guayabal,sur,web,desktop,550,VALIDO,2026-04-15T14:45:06
V-0000986,PP-318,Ciclorutas seguras,Movilidad,7,Robledo,ladera_noroccidente,kiosko,terminal,2000,VALIDO,2026-04-15T10:14:18
V-0001822,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,web,desktop,141,VALIDO,2026-04-15T13:26:50
V-0000588,PP-318,Ciclorutas seguras,Movilidad,9,Buenos Aires,ladera_oriente,kiosko,terminal,1747,VALIDO,2026-04-15T10:47:34
V-0007176,PP-422,Escuelas deportivas,INDER,3,Manrique,ladera_norte,movil,android,627,VALIDO,2026-04-15T12:29:04
V-0005231,PP-633,Aulas digitales,Educacion,13,San Javier,ladera_occidente,web,desktop,196,VALIDO,2026-04-15T12:31:43
V-0006850,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,movil,ios,496,VALIDO,2026-04-15T09:03:59
V-0007475,PP-101,Bibliotecas barriales,Cultura,12,La America,centro_sur,movil,android,533,VALIDO,2026-04-15T11:52:48
V-0004765,PP-318,Ciclorutas seguras,Movilidad,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1552,VALIDO,2026-04-15T16:33:50
V-0005968,PP-517,Cuidado adulto mayor,Inclusion Social,3,Manrique,ladera_norte,movil,android,375,VALIDO,2026-04-15T11:35:17
V-0003558,PP-633,Aulas digitales,Educacion,8,Villa Hermosa,ladera_oriente,web,desktop,304,VALIDO,2026-04-15T12:41:25
V-0001396,PP-517,Cuidado adulto mayor,Inclusion Social,80,San Antonio de Prado,rural,kiosko,terminal,1607,VALIDO,2026-04-15T13:42:49
V-0000265,PP-101,Bibliotecas barriales,Cultura,9,Buenos Aires,ladera_oriente,web,desktop,528,VALIDO,2026-04-15T14:06:51
V-0003548,PP-633,Aulas digitales,Educacion,13,San Javier,ladera_occidente,movil,android,749,VALIDO,2026-04-15T14:44:11
V-0004692,PP-517,Cuidado adulto mayor,Inclusion Social,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1237,VALIDO,2026-04-15T11:01:44
V-0006867,PP-205,Huertas urbanas,Medio Ambiente,15,Guayabal,sur,kiosko,terminal,1527,VALIDO,2026-04-15T15:10:33
V-0006135,PP-422,Escuelas deportivas,INDER,11,Laureles-Estadio,centro_sur,movil,android,562,VALIDO,2026-04-15T15:04:19
V-0003865,PP-704,Mejoramiento de parques,Infraestructura,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1570,VALIDO,2026-04-15T13:41:45
V-0007093,PP-101,Bibliotecas barriales,Cultura,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1307,VALIDO,2026-04-15T12:37:27
V-0002401,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,kiosko,terminal,1702,VALIDO,2026-04-15T16:51:51
V-0005427,PP-704,Mejoramiento de parques,Infraestructura,5,Castilla,valle,movil,android,773,VALIDO,2026-04-15T14:13:21
V-0003712,PP-101,Bibliotecas barriales,Cultura,5,Castilla,valle,movil,android,246,VALIDO,2026-04-15T12:52:26
V-0000247,PP-517,Cuidado adulto mayor,Inclusion Social,5,Castilla,valle,movil,android,299,VALIDO,2026-04-15T16:34:56
V-0001595,PP-101,Bibliotecas barriales,Cultura,16,Belen,sur,web,tablet,90,VALIDO,2026-04-15T09:15:51
V-0007312,PP-422,Escuelas deportivas,INDER,15,Guayabal,sur,web,desktop,487,VALIDO,2026-04-15T13:48:58
V-0006843,PP-318,Ciclorutas seguras,Movilidad,4,Aranjuez,valle,web,desktop,288,VALIDO,2026-04-15T10:19:51
V-0000924,PP-704,Mejoramiento de parques,Infraestructura,6,Doce de Octubre,ladera_noroccidente,movil,android,437,VALIDO,2026-04-15T09:40:26
V-0004642,PP-101,Bibliotecas barriales,Cultura,10,La Candelaria,centro,web,desktop,197,VALIDO,2026-04-15T16:11:40
V-0006990,PP-101,Bibliotecas barriales,Cultura,16,Belen,sur,web,desktop,707,VALIDO,2026-04-15T13:34:05
V-0000670,PP-205,Huertas urbanas,Medio Ambiente,8,Villa Hermosa,ladera_oriente,web,tablet,394,VALIDO,2026-04-15T10:03:23
V-0003605,PP-205,Huertas urbanas,Medio Ambiente,2,Santa Cruz,ladera_norte,web,desktop,561,VALIDO,2026-04-15T15:06:05
V-0001911,PP-422,Escuelas deportivas,INDER,5,Castilla,valle,punto_fisico,terminal,1083,VALIDO,2026-04-15T14:31:04
V-0006087,PP-517,Cuidado adulto mayor,Inclusion Social,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1445,VALIDO,2026-04-15T12:32:07
V-0003959,PP-205,Huertas urbanas,Medio Ambiente,12,La America,centro_sur,web,desktop,704,VALIDO,2026-04-15T10:58:43
V-0002697,PP-704,Mejoramiento de parques,Infraestructura,2,Santa Cruz,ladera_norte,movil,android,418,VALIDO,2026-04-15T12:47:20
V-0002592,PP-101,Bibliotecas barriales,Cultura,14,El Poblado,sur,movil,android,540,VALIDO,2026-04-15T14:22:21
V-0001782,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,web,desktop,565,VALIDO,2026-04-15T14:37:37
V-0003014,PP-101,Bibliotecas barriales,Cultura,7,Robledo,ladera_noroccidente,kiosko,terminal,1589,VALIDO,2026-04-15T13:16:53
V-0002308,PP-101,Bibliotecas barriales,Cultura,14,El Poblado,sur,web,desktop,285,VALIDO,2026-04-15T13:32:11
V-0006023,PP-422,Escuelas deportivas,INDER,5,Castilla,valle,kiosko,terminal,1753,VALIDO,2026-04-15T11:08:52
V-0003691,PP-205,Huertas urbanas,Medio Ambiente,4,Aranjuez,valle,web,desktop,90,VALIDO,2026-04-15T15:23:47
V-0000688,PP-633,Aulas digitales,Educacion,7,Robledo,ladera_noroccidente,web,desktop,296,VALIDO,2026-04-15T11:16:41
V-0000613,PP-633,Aulas digitales,Educacion,15,Guayabal,sur,web,desktop,133,VALIDO,2026-04-15T09:59:07
V-0003201,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,kiosko,terminal,2227,VALIDO,2026-04-15T10:41:08
V-0002268,PP-422,Escuelas deportivas,INDER,5,Castilla,valle,web,desktop,296,VALIDO,2026-04-15T15:21:10
V-0007214,PP-318,Ciclorutas seguras,Movilidad,80,San Antonio de Prado,rural,movil,android,579,VALIDO,2026-04-15T10:37:11
V-0005711,PP-422,Escuelas deportivas,INDER,14,El Poblado,sur,movil,android,361,VALIDO,2026-04-15T14:34:37
V-0001899,PP-101,Bibliotecas barriales,Cultura,13,San Javier,ladera_occidente,movil,android,564,VALIDO,2026-04-15T11:19:09
V-0004747,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,movil,ios,218,VALIDO,2026-04-15T09:18:37
V-0000259,PP-318,Ciclorutas seguras,Movilidad,9,Buenos Aires,ladera_oriente,web,desktop,561,VALIDO,2026-04-15T11:46:27
V-0002925,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1213,VALIDO,2026-04-15T09:34:10
V-0002823,PP-101,Bibliotecas barriales,Cultura,10,La Candelaria,centro,movil,android,246,VALIDO,2026-04-15T15:16:10
V-0003340,PP-422,Escuelas deportivas,INDER,2,Santa Cruz,ladera_norte,web,tablet,485,VALIDO,2026-04-15T10:30:29
V-0003526,PP-704,Mejoramiento de parques,Infraestructura,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1440,VALIDO,2026-04-15T16:21:14
V-0002286,PP-422,Escuelas deportivas,INDER,2,Santa Cruz,ladera_norte,movil,android,557,VALIDO,2026-04-15T10:23:16
V-0000485,PP-633,Aulas digitales,Educacion,16,Belen,sur,web,tablet,410,VALIDO,2026-04-15T11:39:15
V-0002212,PP-704,Mejoramiento de parques,Infraestructura,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1317,VALIDO,2026-04-15T16:12:12
V-0004650,PP-633,Aulas digitales,Educacion,16,Belen,sur,punto_fisico,terminal,1513,VALIDO,2026-04-15T11:15:14
V-0002556,PP-517,Cuidado adulto mayor,Inclusion Social,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1509,VALIDO,2026-04-15T10:49:30
V-0000008,PP-318,Ciclorutas seguras,Movilidad,60,San Cristobal,rural,movil,android,506,VALIDO,2026-04-15T14:27:25
V-0003658,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,punto_fisico,terminal,3141,VALIDO,2026-04-15T13:23:23
V-0006376,PP-101,Bibliotecas barriales,Cultura,2,Santa Cruz,ladera_norte,movil,android,609,VALIDO,2026-04-15T16:10:54
V-0004403,PP-205,Huertas urbanas,Medio Ambiente,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1291,VALIDO,2026-04-15T10:04:56
V-0002427,PP-318,Ciclorutas seguras,Movilidad,10,La Candelaria,centro,web,desktop,177,VALIDO,2026-04-15T13:40:51
V-0001815,PP-704,Mejoramiento de parques,Infraestructura,12,La America,centro_sur,web,desktop,459,VALIDO,2026-04-15T10:20:23
V-0002275,PP-318,Ciclorutas seguras,Movilidad,3,Manrique,ladera_norte,web,desktop,226,VALIDO,2026-04-15T12:21:04
V-0001012,PP-704,Mejoramiento de parques,Infraestructura,14,El Poblado,sur,web,desktop,170,VALIDO,2026-04-15T14:05:35
V-0005081,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,movil,android,275,VALIDO,2026-04-15T09:12:14
V-0001068,PP-633,Aulas digitales,Educacion,11,Laureles-Estadio,centro_sur,movil,android,186,VALIDO,2026-04-15T14:38:32
V-0001992,PP-101,Bibliotecas barriales,Cultura,14,El Poblado,sur,movil,android,218,VALIDO,2026-04-15T10:48:25
V-0003971,PP-633,Aulas digitales,Educacion,10,La Candelaria,centro,movil,ios,122,VALIDO,2026-04-15T14:38:28
V-0006627,PP-318,Ciclorutas seguras,Movilidad,11,Laureles-Estadio,centro_sur,movil,android,502,VALIDO,2026-04-15T14:23:29
V-0003868,PP-101,Bibliotecas barriales,Cultura,5,Castilla,valle,web,desktop,140,VALIDO,2026-04-15T16:06:49
V-0006712,PP-318,Ciclorutas seguras,Movilidad,4,Aranjuez,valle,web,desktop,600,VALIDO,2026-04-15T15:31:04
V-0003049,PP-704,Mejoramiento de parques,Infraestructura,7,Robledo,ladera_noroccidente,kiosko,terminal,1640,VALIDO,2026-04-15T14:47:14
V-0000782,PP-101,Bibliotecas barriales,Cultura,11,Laureles-Estadio,centro_sur,web,desktop,393,VALIDO,2026-04-15T11:48:26
V-0007302,PP-318,Ciclorutas seguras,Movilidad,11,Laureles-Estadio,centro_sur,web,desktop,190,VALIDO,2026-04-15T16:36:49
V-0001750,PP-704,Mejoramiento de parques,Infraestructura,80,San Antonio de Prado,rural,movil,android,363,VALIDO,2026-04-15T16:08:08
V-0002792,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,movil,android,2236,VALIDO,2026-04-15T11:27:06
V-0001092,PP-704,Mejoramiento de parques,Infraestructura,8,Villa Hermosa,ladera_oriente,web,desktop,180,VALIDO,2026-04-15T10:07:10
V-0005185,PP-101,Bibliotecas barriales,Cultura,11,Laureles-Estadio,centro_sur,punto_fisico,terminal,1452,VALIDO,2026-04-15T16:50:16
V-0006406,PP-318,Ciclorutas seguras,Movilidad,80,San Antonio de Prado,rural,punto_fisico,terminal,1514,VALIDO,2026-04-15T10:32:23
V-0006101,PP-318,Ciclorutas seguras,Movilidad,3,Manrique,ladera_norte,movil,ios,736,VALIDO,2026-04-15T16:37:13
V-0002609,PP-633,Aulas digitales,Educacion,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1528,VALIDO,2026-04-15T15:33:47
V-0007467,PP-318,Ciclorutas seguras,Movilidad,90,Santa Elena,rural,kiosko,terminal,1654,VALIDO,2026-04-15T12:47:47
V-0002291,PP-633,Aulas digitales,Educacion,6,Doce de Octubre,ladera_noroccidente,kiosko,terminal,1665,VALIDO,2026-04-15T10:03:09
V-0001728,PP-101,Bibliotecas barriales,Cultura,16,Belen,sur,movil,android,539,VALIDO,2026-04-15T15:46:04
V-0000611,PP-517,Cuidado adulto mayor,Inclusion Social,12,La America,centro_sur,movil,android,662,VALIDO,2026-04-15T12:46:50
V-0000344,PP-704,Mejoramiento de parques,Infraestructura,7,Robledo,ladera_noroccidente,kiosko,terminal,1828,VALIDO,2026-04-15T15:11:30
V-0005864,PP-633,Aulas digitales,Educacion,2,Santa Cruz,ladera_norte,movil,android,515,VALIDO,2026-04-15T15:23:16
V-0003751,PP-422,Escuelas deportivas,INDER,14,El Poblado,sur,kiosko,terminal,1683,VALIDO,2026-04-15T15:40:12
V-0006566,PP-422,Escuelas deportivas,INDER,2,Santa Cruz,ladera_norte,punto_fisico,terminal,991,VALIDO,2026-04-15T11:08:44
V-0003216,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,web,desktop,415,VALIDO,2026-04-15T14:47:08
V-0000098,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,movil,android,380,VALIDO,2026-04-15T12:43:51
V-0004715,PP-704,Mejoramiento de parques,Infraestructura,14,El Poblado,sur,web,desktop,227,VALIDO,2026-04-15T13:43:46
V-0001538,PP-101,Bibliotecas barriales,Cultura,9,Buenos Aires,ladera_oriente,movil,android,546,VALIDO,2026-04-15T15:15:18
V-0003589,PP-318,Ciclorutas seguras,Movilidad,3,Manrique,ladera_norte,movil,android,412,VALIDO,2026-04-15T10:19:14
V-0003649,PP-633,Aulas digitales,Educacion,5,Castilla,valle,movil,android,580,VALIDO,2026-04-15T13:37:29
V-0006281,PP-422,Escuelas deportivas,INDER,12,La America,centro_sur,movil,ios,437,VALIDO,2026-04-15T11:21:56
V-0007103,PP-633,Aulas digitales,Educacion,1,Popular,ladera_norte,web,desktop,231,VALIDO,2026-04-15T16:00:47
V-0001518,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,web,desktop,271,VALIDO,2026-04-15T13:11:00
V-0006622,PP-633,Aulas digitales,Educacion,11,Laureles-Estadio,centro_sur,movil,android,436,VALIDO,2026-04-15T13:41:55
V-0004273,PP-318,Ciclorutas seguras,Movilidad,15,Guayabal,sur,web,desktop,251,VALIDO,2026-04-15T15:15:15
V-0003670,PP-318,Ciclorutas seguras,Movilidad,14,El Poblado,sur,punto_fisico,terminal,1254,VALIDO,2026-04-15T11:23:17
V-0002091,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,web,desktop,260,VALIDO,2026-04-15T16:54:42
V-0000573,PP-422,Escuelas deportivas,INDER,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1383,VALIDO,2026-04-15T11:00:53
V-0006840,PP-633,Aulas digitales,Educacion,11,Laureles-Estadio,centro_sur,web,desktop,319,REVISION,2026-04-15T09:41:43
V-0006245,PP-633,Aulas digitales,Educacion,3,Manrique,ladera_norte,web,tablet,230,VALIDO,2026-04-15T11:46:00
V-0003063,PP-205,Huertas urbanas,Medio Ambiente,1,Popular,ladera_norte,web,desktop,2870,VALIDO,2026-04-15T14:36:07
V-0004756,PP-318,Ciclorutas seguras,Movilidad,16,Belen,sur,web,desktop,304,VALIDO,2026-04-15T16:03:49
V-0005436,PP-633,Aulas digitales,Educacion,1,Popular,ladera_norte,web,desktop,471,VALIDO,2026-04-15T15:04:40
V-0004861,PP-704,Mejoramiento de parques,Infraestructura,4,Aranjuez,valle,web,desktop,206,VALIDO,2026-04-15T16:59:41
V-0005024,PP-318,Ciclorutas seguras,Movilidad,9,Buenos Aires,ladera_oriente,web,tablet,288,VALIDO,2026-04-15T10:53:31
V-0004480,PP-633,Aulas digitales,Educacion,1,Popular,ladera_norte,movil,ios,560,VALIDO,2026-04-15T11:33:25
V-0000371,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,movil,android,562,VALIDO,2026-04-15T11:03:43
V-0001939,PP-205,Huertas urbanas,Medio Ambiente,3,Manrique,ladera_norte,movil,ios,427,VALIDO,2026-04-15T16:47:30
V-0005311,PP-318,Ciclorutas seguras,Movilidad,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1253,VALIDO,2026-04-15T13:41:37
V-0006494,PP-318,Ciclorutas seguras,Movilidad,13,San Javier,ladera_occidente,kiosko,terminal,1853,VALIDO,2026-04-15T12:58:46
